Prix
28873
28909
29526
28844
2937
28679
28106
29255
29253
29338
29479
28433
28324
27522
27613
27826
27287
28248
28826
30392
29434
30285
30280
30462
30389
29876
30190
29614
28320
27901
27889
2818
28153
28153
27790
28173
28443
28460
2817
28344
27265
27129
27986
27482
27458
28304
27263
28112
27712
27936
26913
27350
2557
24321
24744
24187
2279
20538
20201
20378
21712
22209
22404
22431
22346
22363
23472
23646
23134
23504
23560
23177
23201
23947
24186
24460
24831
24294
24633
24579
23535
24318
22198
21773
21796
21866
21643
21800
22959
23251
22755
22936
23315
23433
23485
23723
23135
22837
23746
2329
2367
234
2345
22627
22910
22713
22766
22672
2180
20678
21136
21196
20882
20963
19933
18857
17946
17445
17188
17139
16958
16967
16842
16868
16689
16690
16643
16564
16618
16658
16558
16719
16946
16847
16864
16802
16838
16845
16925
16448
16757
16793
16642
17372
17810
17785
17228
17109
17132
17135
17246
16844
1796
16974
17128
16890
1791
16980
17182
16452
16215
16432
16459
16519
16606
16619
16215
15766
16281
16695
16634
16705
16531
16886
16627
16345
16812
1745
17579
15907
18557
20610
20932
21313
21168
20223
20168
20500
20509
20647
20833
20611
20303
20788
20104
19340
19585
19219
19175
1957
19132
19334
19554
19269
1972
19187
19387
19158
1962
19128
19444
19418
19533
19957
20156
20340
19638
1966
19317
19430
19588
19419
1996
19229
18817
18935
19298
19413
18476
18886
19544
19424
20127
19809
19717
20231
20181
22395
21826
21648
21375
19322
19279
18790
19788
202
19835
19973
20134
2058
19812
20308
19557
2036
20257
21563
21365
21527
21395
21510
21141
20839
23196
23335
23856
2494
24300
24425
24395
23931
23954
23141
23817
23177
22924
23311
22611
22813
22984
23259
23294
23639
23764
23851
22951
21271
21302
22579
22446
22675
23151
23209
23398
22476
20781
21224
20816
20578
20246
19310
19945
20854
21575
21600
21620
20557
20169
20224
19308
19230
19286
19938
20106
20267
20718
2167
21485
21229
2171
19943
20692
20554
20556
18978
20411
20394
22594
22172
22487
26670
28425
29103
30112
30230
31149
31371
29923
29877
29730
30478
29832
31792
31726
29476
2937
28609
29213
29524
29647
2991
30283
29439
29202
30329
28680
30442
29854
31319
30104
29306
2989
2995
3150
30158
3484
35508
3640
36577
39701
37751
38520
38496
37662
38600
39757
39263
38139
40456
39486
39446
39724
40502
41366
41516
40821
39707
40408
40587
39948
41155
4087
39565
42181
42780
42277
43458
43199
45481
46611
46383
45825
46301
45535
4735
47424
47105
46836
44536
44337
443
42882
42370
4131
41249
42214
41774
40942
41148
39317
39717
37777
38816
38737
39458
41962
38757
3839
38437
39408
39171
42490
43952
44442
43202
37734
39125
39243
38380
37292
38299
3754
38420
40141
4037
40556
43885
44559
42559
4291
42239
42418
43545
44432
4460
43865
42423
41454
41562
37331
36925
38733
38526
37939
38197
37759
37217
36830
36994
36702
36308
35103
36501
40740
41676
42390
42242
4384
4369
4391
42562
43909
42743
41839
41850
41679
41518
43111
43418
45830
46445
47314
47755
46218
47156
46465
47554
50684
50797
50437
50815
50812
48626
48923
46898
46716
46879
46193
47675
48901
48408
46777
50123
49363
47170
47611
50503
50634
50566
49469
49272
53709
56517
57250
56938
57845
57325
54836
53738
58995
57209
57602
56299
58790
59739
58130
5714
60386
60124
63562
65471
64406
64156
64801
64954
66935
67526
63259
61496
6116
61422
62904
63249
60927
61330
61838
62235
60598
58453
60290
63100
60847
61302
60708
62200
65988
64237
6234
61511
60867
61709
57354
57381
55967
57468
54701
54978
53925
53793
55331
51508
49252
48243
47675
48157
43830
41551
4164
42191
43180
42711
42878
44882
43582
40664
432
47239
48309
47292
47786
48136
4778
44960
4669
45169
44852
46389
4688
46778
52676
51762
49899
500
49291
48844
47157
478
48800
48914
4976
46832
48989
47714
49539
49264
48868
49332
46765
44744
44698
45940
4731
4784
47842
44423
45546
45612
46293
43770
44589
42830
40887
39754
38207
39156
39922
41409
42169
4041
404
39563
37296
35407
33845
33597
32320
32141
29806
30847
31824
31559
31429
31857
32822
32727
3390
34239
33506
33769
32873
33886
34140
33668
35289
34758
33816
33554
3543
35895
34484
34717
32359
31584
34656
33703
32553
31761
35631
35585
35802
3861
38332
40139
40500
394
35531
37338
36649
37347
33415
33596
35782
35543
36854
39209
37590
36672
37305
35615
34570
35667
38435
39301
38363
38772
34730
37585
37415
40578
36755
42935
43544
46582
46784
49917
49747
49725
56715
55851
58276
58894
57349
56451
57477
53264
57147
56605
57774
57637
53566
54860
5544
54103
49116
50167
51139
51781
53822
56476
55639
56163
59970
61325
63196
62942
63518
59900
6034
59823
58114
58110
55960
57991
59145
58240
5723
58959
58727
58796
58841
57672
55773
55886
54992
51363
52347
54331
5474
57368
5887
5874
57640
58870
56924
55644
595
61207
57315
57869
55955
54949
52395
5131
48895
48811
48368
50425
48526
49572
45300
46217
46319
47144
49715
48888
5478
57376
55838
55847
51566
5260
49225
47941
48587
47177
47389
47966
44835
46486
46440
38841
39257
38260
36975
37677
35563
33559
33141
34334
34280
33331
30454
32519
32268
32298
3299
3362
30873
35521
35958
36699
35903
3655
36741
39170
37375
34103
35476
38226
40171
40509
39407
36755
33996
3220
32971
32185
29346
28933
28880
27315
2758
26241
26412
24717
23735
23234
23805
22701
23427
23804
23127
22806
21322
19459
19281
19180
18810
1850
18260
18560
18335
19196
19410
19157
18657
19447
19241
18807
19686
18196
17746
17169
17219
18730
19134
18373
18399
18660
18669
17810
17773
17674
16710
15962
1658
16310
16294
15710
15312
15329
15501
14844
15571
15574
14160
1425
13563
13756
13788
13568
13451
13272
13626
1361
1337
13132
12935
12988
12825
11925
11757
11518
11375
11325
11509
11440
11442
11560
11385
11308
1171
10943
10687
10613
10807
10687
10558
10586
10634
10794
10856
10712
10803
10750
10708
10754
10263
10549
10434
10934
1199
10957
10959
10971
10797
10686
10331
10458
10405
10355
10240
10149
10397
10276
10197
10484
10170
11408
11942
11671
11729
11492
11545
11343
11471
11341
11768
11663
11685
11531
11884
11778
11961
12300
11925
11873
11761
11792
11591
11379
11892
11675
11764
11580
11759
11735
11184
11226
1153
11804
11350
11123
11117
10932
1144
9948
9714
9559
9615
9557
9402
9179
9231
9189
9167
9149
9210
9263
9252
9315
9246
9305
9248
9447
9267
9361
989
9147
973
9100
9239
9150
9194
9127
915
9173
9257
9312
9635
9697
9298
9371
9315
9400
9473
9534
9433
9345
9480
9468
9272
9898
9770
9783
9746
9668
9620
9790
9672
9530
10221
9452
9706
9426
9589
9210
8845
8902
8711
9174
9162
959
9502
9770
9714
9668
9388
9313
9791
9312
8811
8555
8726
9537
9792
9979
9157
920
8865
8899
8982
8822
8635
8773
7755
7777
7697
7538
7506
7495
7133
6850
6841
7133
7269
745
7114
6633
6872
6848
6913
6884
6875
7293
7367
7203
7346
6778
6881
6740
6818
6675
6427
6407
5892
6249
6370
6750
6688
6762
6491
5827
6201
6205
6173
5416
5345
558
5383
5218
5625
4927
7969
7913
7967
874
8919
9180
990
8788
8791
8938
8565
8557
8728
8825
8813
9327
9674
9985
9662
9693
9608
9592
10183
9708
9929
9901
10335
10222
10339
10247
9850
10151
9877
9805
9744
9612
9197
9309
9353
9410
9367
9512
9304
9393
8912
8621
8353
8447
8403
8663
8734
8638
8694
8891
8875
8720
8807
8775
894
8174
813
8176
7817
836
8150
7757
7364
7369
7367
6989
7212
7208
7260
7417
7334
7287
7232
7220
7276
7347
7532
7166
7212
7181
7323
6667
6926
7152
7100
7283
7224
7230
7254
7379
7564
7543
7588
7440
7238
7336
7350
7450
7599
7796
7460
7549
7198
7168
6965
7352
7323
7671
8126
8164
8219
8537
8523
8495
8655
8801
8830
8737
968
8828
8782
9208
9353
9333
9441
9222
9332
9289
9185
9184
9445
9225
9571
9270
8679
7453
7493
858
8243
8260
7992
7987
892
816
8191
8370
8305
8318
8280
8596
8607
8211
8227
7883
8162
8170
8257
8413
8334
8331
890
8238
8213
8103
8474
8547
9702
1052
1013
10198
10301
10185
10214
10295
10322
10379
10374
10452
10175
10122
10318
10415
10488
10317
10578
10590
10641
10388
9779
9623
9601
9509
9727
10184
10377
10132
10152
10408
10117
10146
10793
10937
10327
10228
10366
10327
1067
10904
11404
11586
11314
11893
1260
11997
11471
11808
10973
10822
10519
10399
1088
9589
9507
9519
9465
9842
9890
9771
9854
10329
10569
10740
10519
10622
9683
9410
10820
10206
11312
11765
11340
1293
12553
12301
11486
11283
10998
11169
11984
10866
10639
10745
11921
12349
11200
12876
11751
1153
10916
10747
10236
9557
9305
995
9356
8986
8856
8689
8227
8175
7904
813
7639
7924
7991
7805
7789
7692
8103
8740
8547
8533
8269
8680
8740
8806
8729
854
7994
7872
7621
7937
7985
8189
7260
7415
7857
8132
7958
7753
6979
7136
6438
6258
6201
687
627
642
698
616
5723
5629
5599
5480
5486
5401
5410
5219
5480
5550
5417
5321
5340
5314
5310
5254
5234
549
5194
5101
5114
565
5311
5216
5312
5238
590
580
4938
4978
4927
4196
4167
4165
4179
492
4102
3991
3970
441
463
445
444
4127
4104
473
468
488
43
3948
3947
3954
3949
40
417
3940
3964
3951
3951
3800
3884
3913
3914
3894
3902
3896
3921
3832
4211
458
48
455
3989
3978
3734
3676
3670
3656
3666
3694
3681
3746
3718
3724
3436
3452
3512
3490
3501
3564
3536
3501
3529
3477
3501
3597
3630
3628
3652
3619
3639
3579
3586
3760
3675
3723
3671
3656
3749
3591
3702
3716
3712
483
4100
4113
4171
3911
3954
3923
448
3963
3830
3978
3887
436
3714
3929
3909
4145
475
4135
3976
4214
3810
3780
3625
3299
3285
3282
3354
3535
3435
3524
3639
3506
3460
3531
3765
3981
3901
4159
4243
438
4312
4306
3884
3858
487
3929
4422
4392
4666
4600
4938
5659
5626
5660
5753
5884
6464
6446
6450
6431
6420
6479
6572
6515
6470
6485
6387
6426
6399
6368
6330
6344
6490
6500
6531
6528
6554
6550
6567
6591
6586
6527
6613
6737
6754
6742
6335
6326
6293
6252
6630
6663
6673
6601
6592
6644
6580
6503
6533
6601
6618
6604
6635
6692
6462
6434
6585
6710
6723
6762
6500
6390
6342
6254
6498
6513
6485
6475
6332
6290
6308
6239
6185
6404
6515
6710
7358
7268
7290
7197
725
6994
745
779
6909
6708
6732
6695
6527
6354
6479
6255
6485
6391
6583
6314
6270
6189
6251
6313
6232
6146
6529
6279
6720
6941
725
713
7420
7535
7608
7730
8179
8221
8246
8185
7939
8176
8394
7719
7400
7403
7333
7473
7379
7319
6729
6347
6250
6220
6249
6377
6301
6666
6707
6761
6602
6540
6590
6500
6581
6349
6391
6208
5850
6133
678
6246
6148
6152
642
6713
6760
6737
6709
6435
6485
6385
6633
6295
6543
6873
6757
7498
7615
7688
7654
7621
7488
7718
7638
7521
7485
7375
7460
797
7339
7330
7458
7576
7494
7977
8393
8523
8232
8239
851
8336
8467
8670
8683
8462
8412
918
9318
9184
9370
9658
9859
9702
9762
9236
967
9240
9398
9345
8920
9279
8878
9644
8940
8800
8919
8866
8272
8166
7889
856
8354
82
7885
7912
6943
6839
6764
723
6892
6610
6765
6785
7405
752
6810
6925
6840
794
7936
7784
8119
8445
8535
8908
8706
8900
8899
8600
8200
7851
8251
8252
8186
9135
9121
9528
8762
9217
9300
9902
10720
11416
11501
11440
1125
10925
10315
10569
10321
9557
9666
10145
9830
10455
11218
11173
10372
1153
10162
9996
9455
8515
8900
869
8563
8683
8235
7587
7673
6949
8200
9219
8895
9181
10284
10175
11212
11839
11461
1170
11146
11414
10819
10771
11514
12728
11476
1145
1182
1172
13575
13558
14191
13783
13266
14896
14423
14930
16196
17161
16917
15160
15155
14709
13354
13800
12377
14317
14315
15374
15679
13623
13476
1435
13170
15666
16425
17345
18934
18971
19187
17522
16383
16181
16967
16754
14997
14660
15869
16601
13527
11595
11595
11157
10881
10869
9907
9749
9898
9728
9316
8766
8191
7977
8230
897
8245
854
7773
7677
7864
7278
6579
6474
5822
6300
6542
7126
7442
7103
6955
7382
7369
7278
719
6727
6458
6125
6156
5720
5759
5890
5720
5509
5906
5980
65
5984
5694
5565
5597
5764
5698
5835
5636
5428
4824
4777
4782
4613
4436
4371
4315
4215
4311
4400
4404
4367
4169
4190
4205
3879
3930
3652
3779
3598
3603
3873
3900
484
3666
3685
3698
3238
3849
4142
4203
4232
4317
4305
4613
4589
4374
4200
4595
4534
4904
4718
4569
4587
4383
4331
4341
4351
4325
4129
474
42
464
4145
490
4260
4386
4151
4319
453
3865
3644
3407
3339
3415
3396
3227
3256
2860
2790
2702
2731
2856
2749
2714
2784
2664
2525
2560
2769
2747
2845
2664
2856
2253
2302
2219
1924
1978
2205
2329
2374
2282
2318
2478
2542
2479
2593
2598
2582
2524
2445
2349
2420
2470
2518
2521
2394
2477
2502
2674
2672
2621
2712
2580
2491
2610
2437
2377
2395
2676
2571
2936
2806
2809
2782
2642
2843
2636
2488
2461
2405
2311
2191
2146
2207
256
1972
2127
2252
2394
2249
285
229
259
1966
1941
1870
1785
1772
1828
1820
1735
1853
1796
1760
1703
1619
1597
1545
1607
1617
1560
1533
1435
1423
1415
1440
1399
1370
1345
1355
1347
1325
1308
1260
1265
1240
1212
1193
1206
1187
1227
1235
1220
1215
1188
1196
1191
1140
1145
1150
1107
193
181
141
141
144
142
969
972
943
133
139
1115
139
116
971
168
1169
1256
1245
1238
1225
1172
1113
1190
1149
1232
1279
1278
1267
1288
1262
1232
1189
1195
1178
1153
1185
1190
1125
1129
191
156
159
156
138
113
113
996
996
10
992
985
148
152
122
16
131
115
15
983
966
917
912
919
916
915
893
886
910
923
924
896
900
887
904
830
820
815
828
804
778
905
903
915
908
898
13
1139
137
119
999
966
959
972
981
936
906
898
895
919
859
830
798
790
790
791
784
777
774
775
778
770
772
770
765
765
757
750
768
765
774
755
739
731
731
725
731
740
737
742
750
739
729
752
754
740
745
712
707
708
703
714
714
723
714
707
713
708
708
690
737
734
704
702
714
693
688
678
659
654
659
665
636
632
631
638
639
644
640
643
637
637
641
618
616
620
620
613
614
611
612
609
614
611
604
603
605
609
600
602
603
597
597
600
609
613
607
610
611
613
614
611
612
628
626
631
619
615
611
614
609
579
572
576
579
574
574
568
578
577
580
583
588
581
582
573
572
571
574
564
569
583
585
591
590
604
604
604
604
604
604
604
604
608
623
655
658
654
648
654
661
654
648
665
665
675
674
683
665
665
659
653
667
648
649
648
664
640
677
667
681
659
705
674
674
639
646
662
627
664
666
625
606
668
743
767
757
748
769
696
684
705
671
614
580
575
583
576
585
574
572
570
538
536
